0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
AFDN,-0.039380282,0.002623668,-0.06304761,0.042039912,0.053130284,-0.02296846,0.05486445,0.05898924,0.0023316245,-0.010119217,-0.0082724625,0.03915404,0.04314597,0.006955879,0.066175126,0.027943712,0.0397778,0.049194034,0.03155164,0.09793749,0.007096895,-0.0632205,0.00834331,0.032534588,0.020574233,-0.017343385,0.035954382,0.083322935,0.020563526,-0.008578076,0.033397175,0.08814878,-0.03012922,-0.034829613,0.058322493,0.057652056,0.01515761,0.0026366452,0.09615223,0.023261337,-0.05305496,0.012526421,0.05542923,0.038408417,0.015895866,-0.062046535,-0.020653125,0.048121143,-0.005524297,0.090220094,-0.033758733,0.008271749,0.019856637,-0.020355696,-0.0073686475,-0.032534823
AFG3L2,-0.034480676,-0.051082928,0.015162478,-0.08952154,-0.04663493,-0.045353767,0.016445652,-0.04792491,0.022350423,-0.005137189,0.00022389056,-0.031062284,-0.018639028,-0.046822283,-0.010518675,0.051734027,-0.06813492,-0.022333954,-0.02860659,-0.031100746,-0.034146164,0.016894776,-0.09638188,0.015211213,-0.0447709,-0.08037566,-0.064069554,-0.0042341324,-0.103657305,-0.05239751,-0.011075321,-0.0049089864,-0.0028345545,-0.0014028881,-0.009755054,-0.016625108,-0.028557358,-0.065695204,-0.009955972,-0.044696666,-0.002162272,-0.05695304,0.017029746,-0.017930822,0.0086749075,-0.059883077,-0.11268142,-0.055994287,-0.0641087,-0.04450553,0.034906603,0.0020506212,-0.039817765,-0.05085839,-0.025277896,-0.07790339
AGBL4,-0.027507266,-0.010546162,0.04704356,0.05796277,-0.0020452684,-0.043534793,0.08046308,0.0899232,-0.08077441,0.05127502,-0.013007171,0.015046206,0.023759287,0.038304023,-0.058342613,0.0068037515,-0.030367596,0.0332674,-0.046761602,-0.003378238,-0.049300652,0.069457315,-0.009463504,-0.0964763,-0.018868493,-0.025500825,0.010517342,0.028244719,-0.039729133,-0.0016889874,-0.05809516,-0.013904701,0.0805913,0.030730616,-0.11934984,-0.004211729,0.058861453,0.016397648,-0.031847887,-0.075095005,0.01081908,0.012901553,0.043829065,0.0074356957,-0.03422721,-0.0724708,-0.024921926,-0.0050780633,0.03271369,0.03680289,0.022777073,0.01405603,0.006529296,-0.009913627,-0.030028857,-0.051365715
AGFG1,-0.013668459,0.034102846,-0.032149084,-0.004609632,-0.024529336,0.101213485,0.046135165,-0.034307215,-0.00071293936,0.0414994,0.042081658,-0.022473218,-0.0056641996,0.06968985,0.03353786,0.04231162,-0.016787663,0.07466939,-0.020732924,-0.014677131,0.057536542,0.04207781,-0.005348113,-0.027889531,0.05138266,0.050025098,0.038186952,0.019984221,-0.013627377,0.016109321,0.04512921,-0.062518895,0.01894412,0.026375232,-0.00754878,-0.045434106,0.05378757,-0.07422854,0.06566419,-0.032076135,0.08002748,-0.004027963,0.009747464,0.025529152,0.03222042,-0.0029027185,0.0979803,0.011154077,-0.011460312,0.04680559,0.040241413,0.055115193,-0.0014252092,0.010313574,0.00642869,-0.04059438
AGO2,-0.04955988,-0.050640486,-0.04139468,0.044218242,0.016832424,-0.017723914,0.06772453,0.0032716913,0.07747644,-0.04881444,-0.04174559,-0.073940225,-0.0872304,-0.04841489,-0.008121331,-0.028919887,-0.04672626,0.10279195,-0.058786534,0.0043243608,0.09625331,-0.0438004,0.0063906847,0.025610007,0.07654438,-0.030052118,-0.10419832,0.003768078,-0.017209044,0.02764084,-0.020922806,-0.038459353,-0.014969395,0.050530422,0.03624841,-0.057364848,8.2358296e-05,-0.015945476,-0.05764092,-0.007159911,0.0075463257,-0.034346297,0.09302132,-0.039348915,0.00921884,0.002449887,0.026154285,-0.008447918,0.037407663,-0.049860824,0.075707205,-0.071880735,-0.06208612,-0.017694851,-0.05064409,-0.052220535
AHCTF1,0.016684793,0.10049215,0.00950225,-0.025407644,-0.09736948,-0.05897735,-0.04022236,-0.0115388455,0.049157895,0.06655672,0.02705231,-0.053885024,0.00990002,0.03540526,-0.05617692,0.10477657,0.010569337,0.07507478,-0.035296798,0.02651083,0.015143975,0.030202918,0.06797346,0.034194063,0.071253955,0.0024143488,-0.030944103,-0.052336726,-0.039485388,0.058396287,-0.05014488,-0.111349955,0.044804044,0.012290346,0.035077155,0.030839521,-0.0546788,0.053883154,-0.031520568,-0.06847367,0.002918219,-0.06376947,0.034480862,-0.024106309,0.018033931,0.030113647,-0.04476305,-0.041966062,0.07145271,0.08236783,0.046304822,0.057367396,-0.021635383,-0.023360556,0.037321586,0.07469985
AHCY,-0.0023794062,0.02496632,0.025410406,0.010454554,0.06333623,0.014505599,0.028290574,0.050554838,0.03998679,0.061156783,0.04275808,0.049183376,-0.0560064,-0.01956231,0.05290299,-0.036718205,-0.048386775,0.12914458,-0.0056048655,0.038645394,0.06742562,0.026429793,0.13230415,-0.042654067,0.05609996,-0.04893276,-0.0018122729,0.06613625,-0.050277602,-0.056325626,-0.05969902,-0.003292672,0.036498833,0.047760382,0.043863617,0.08994818,0.041004065,-0.043487146,0.037002027,0.010912061,-0.04811609,-0.0007822437,0.024441333,-0.023470731,-0.011494119,-0.036622457,0.0329428,-0.032856025,0.07621905,0.02076638,-0.013384866,0.03206797,0.025936518,0.036484756,0.01940091,0.060433242
AHCYL1,-0.010194615,-0.018997107,-0.003209709,-0.011555686,-0.0002990181,0.011268156,-0.03914003,0.0219478,0.010822129,-0.032425027,-0.06824004,-0.0058412566,0.03239006,-0.04524418,-0.06773937,-0.024721876,-0.07920872,0.03900743,-0.007041972,0.032573547,-0.083902165,-0.025255382,0.03800986,-0.021635663,0.051033612,-0.032183647,-0.041313346,-0.00046535063,0.017150661,-0.058847222,-0.06410304,-0.022496024,0.0055753947,0.008321362,0.028004253,-0.010982652,0.0008752977,-0.014671167,-0.0139302295,0.001235491,-0.17220928,-0.008614092,0.035195645,-0.049504314,-0.07838893,0.007292903,-0.057231493,0.00840748,0.01127318,-0.01797909,0.08446102,-0.00908486,0.015517936,-0.048417207,0.008757909,0.010055493
AHR,-0.019797875,0.023650011,0.027191898,-7.0330185e-05,-0.02628168,-0.0074062366,-0.026225442,-0.048449136,0.015564936,-0.039490983,0.034679834,-0.0014739962,-0.029845089,-0.040986415,0.041538883,-0.044554118,-0.033009168,-0.09995758,0.036671724,0.0052853227,-0.09535149,0.032809436,0.01467539,-0.04050737,-0.016158646,0.11636574,-0.017639868,-0.019190244,0.04177918,0.00035776824,-0.0070246942,0.0389097,0.0014090001,0.04336718,-0.012387936,0.021866513,0.07065953,-0.0369625,-0.05249045,0.04694154,-0.13100079,0.0005426354,-0.10693223,0.05747979,-0.050290316,0.06438677,0.012364382,0.0018078618,0.022178816,-0.06187922,0.014928474,0.0044994066,-0.026691629,0.050226886,0.054825053,-0.0417543
AIP,0.012500189,-0.031614553,-0.020399597,-0.03655005,0.05089156,0.04744218,-0.050969463,-0.068722315,0.0427227,-0.028224103,-0.044324365,0.0058580493,-0.0055658645,-0.03425197,0.011584408,0.048243474,0.0789182,-0.03436777,-0.020487254,0.03029639,-0.004032355,-0.057318684,-0.03694355,-0.008014476,0.052222475,0.08635362,-0.12189997,-0.047785357,0.08314923,-0.030179994,0.013299996,-0.03704197,-0.01248586,0.08200749,0.040402737,0.028154852,0.075151,0.052010875,0.025670124,0.040351287,-0.029383061,-0.06705706,0.01425332,-0.019712204,-0.010503998,0.022883419,0.06900508,0.005815352,0.072181724,-0.0020282238,-0.009622842,-0.044887792,-0.09187765,0.0699454,0.022284243,0.015690714
AJUBA,0.007084008,-0.0589972,-0.038197473,0.02597289,0.0029406862,0.042866472,-0.037585225,-0.022423428,0.104660004,0.13380706,-0.025589427,0.08328228,0.072475165,-0.036584858,0.040734004,-0.014767266,-0.07206584,-0.003962329,0.033040665,-0.008387855,-0.04258465,-0.024873327,0.02415401,-0.013141885,0.0036458753,-0.022381062,-0.039158072,-0.0045400704,-0.00084137905,0.036581866,0.031325784,-0.109803565,0.011364913,0.038368065,-0.062391665,0.03422349,-0.025645211,-0.08236906,-0.009405502,-0.025369376,-0.050869044,0.0294107,-0.034092147,-0.024377264,-0.028708693,0.062449344,-0.023319485,0.014888179,0.009973812,0.035446554,0.01543091,-0.008913858,-0.011040984,-0.036430176,0.013426936,-0.06383998
AK2,0.047596667,-2.5795209e-05,0.10901316,-0.055614084,-0.014969468,0.099973,0.11375963,-0.039377525,0.12954827,0.018537644,0.12240533,0.056077026,0.005907559,0.017541293,0.020119585,0.045225363,0.05617096,0.07732641,0.070578165,0.056169752,0.0997421,0.047064465,0.06541385,0.06608377,0.117783785,0.008977154,0.018239278,0.100352,-0.0043053534,-0.014715007,0.016525472,0.024918443,-0.004534378,0.03556444,0.009221226,0.057817154,0.01736684,-0.032609325,0.012691845,-0.02900674,0.03188802,0.021125048,0.05584822,-0.004146964,0.019509315,-0.07460392,-0.018886445,-0.028681051,0.013665878,-0.015366891,-0.05533228,0.03327326,-0.0037806323,0.012682813,-0.057056706,0.12754108
AK6,0.004879293,-0.0013741715,-0.035020705,0.06836378,0.0057922467,0.0052116765,-0.0023817918,0.010862405,-0.017299242,-0.060101386,-0.03338011,0.09147766,-0.04801663,-0.022585444,0.0031876815,-0.05270729,-0.05810084,0.025706735,0.07244428,-0.0086294515,0.002709922,-0.044210285,0.03341251,-0.031213334,-0.052771498,0.055761058,0.03779633,-0.10473471,0.05579142,0.032452147,0.06424552,0.042532783,-0.07889094,-0.014729157,-0.012212853,-0.037387203,0.08105873,0.015709728,0.06527278,0.077669956,-0.006758364,0.06601887,-0.015223191,-0.019548437,0.030949993,0.0070870914,0.051799677,0.021419048,-0.008899721,-0.091053486,0.034437075,-0.0077322912,0.022397732,-0.049477857,0.07275179,0.02127629
AKIRIN2,0.024451358,0.09302265,0.02722096,-0.051141843,0.04648511,0.014221293,-0.023662861,0.0566924,0.11651689,0.04590313,0.040431462,-0.04597872,0.08631976,0.062615745,0.015043927,0.10296855,0.008060043,0.08617569,-0.016540421,0.017622637,-0.0054350593,0.06652561,0.037955664,0.039325096,0.096734256,0.031589743,0.024703521,-0.009372821,-0.009686848,0.013979308,0.0114234295,0.04590375,0.0445732,-0.005778813,0.1258849,-0.037818212,-0.029839871,0.07670721,0.03178508,-0.010211008,-0.0046617044,-0.0035005156,0.10628451,0.11862097,-0.003453036,-0.0056465487,0.013003876,0.0081318505,0.054846175,0.034040052,0.070656255,-0.0049726586,0.045343254,0.030582804,0.022138402,-0.011446172
AKT1,-0.021309322,0.051910393,0.09701468,0.024192236,0.031474285,0.042684197,0.04637264,0.016937599,0.05985512,0.05906532,0.011449619,-0.09285496,-0.037751313,-0.0008436885,-0.06689561,-0.0043191887,-0.021870458,-0.052117847,0.015405584,-0.021172108,0.0048401686,0.08867677,0.06404388,-0.029357754,0.007821345,-0.05452311,0.0806641,0.070491344,-0.023897018,0.02926359,0.05796602,-0.04960069,0.06291569,0.058305737,0.07552215,0.059351094,-0.01782762,-0.030696156,-0.049016085,-0.0915136,0.0140025485,-0.056697454,0.064607255,0.062357318,-0.036894612,0.046152826,0.062439337,0.08131562,0.0613551,-0.0215751,0.11159804,0.061620984,-0.032997154,-0.045700755,0.0142477015,0.06009455
AKT2,0.04618148,0.0442,-0.036489516,0.028735442,0.021002302,0.0014113004,0.033439275,0.0016088648,0.03745461,-0.0033742972,0.033508245,-0.086844966,0.029744385,0.071458004,-0.034443922,-0.017543942,0.0026509615,0.042177085,-0.035286713,0.14371288,0.071791604,-0.061446592,0.07604711,0.0011569272,0.05553956,-0.03917459,-0.0856567,0.10404931,-0.019379701,0.0071840696,-0.022782493,0.005762729,0.020758793,0.1725825,-0.044703312,0.07050706,-0.021248948,-0.053072557,0.024297629,0.0099875685,0.0282429,-0.10179648,0.03368199,-0.0081818355,-0.0063590286,0.062164605,-0.03622872,-0.07311765,0.052109968,-0.030947473,0.050412748,-0.0058652186,-0.0391202,0.07355503,0.028953198,0.06934301
ALAD,-0.068637654,-0.017516626,0.11434516,-0.08917536,-0.05430702,0.11353344,0.021870254,-0.02383247,0.10834096,-0.04488699,0.11055533,-0.073084414,-0.0452147,0.0013246135,0.039499648,-0.038822703,0.0228503,0.12744,-0.028345669,0.051247533,0.09709636,-0.011366768,0.12721339,-0.065420784,0.037329122,-0.06251177,-0.08363215,0.05649575,0.04168295,0.13226527,-0.098431475,-0.005559602,-0.038619213,0.13646843,-0.073747166,0.10076226,-0.0037991407,0.031210558,-0.014774807,-0.06936558,0.033265647,-0.066458814,-0.010415615,-0.04207613,-0.033678632,0.021809826,-0.014039166,-0.006444408,0.09258862,0.014857064,0.07641564,0.12825243,-0.021899354,0.0010985261,-0.04879414,0.10516573
ALAS1,0.084867366,0.031765655,0.07151485,-0.0013267163,-0.000939627,0.057112936,0.039416023,0.070485815,-0.014125117,0.032670293,0.09384692,-0.084159106,0.045974102,-0.0019921982,-0.04780715,0.06128638,-0.06663892,0.08478005,0.04036982,0.08693475,0.07559994,0.03650817,0.037716612,0.068609074,0.04625306,0.0028588665,-0.0034838528,0.10330322,0.0029503962,0.03890121,-0.04816718,0.0063926443,0.0036537051,0.07118422,0.010933613,0.011120256,0.009388721,0.008855932,0.0012820082,0.0019215461,0.035419874,-0.004881548,-0.021086529,-0.00077530363,0.0470569,0.034655873,0.030632352,-0.015445642,0.13372111,0.012944496,0.10742256,0.10387318,-0.0030653463,0.0144211305,0.068722904,0.1608058
ALDH18A1,-0.035571385,0.05641031,0.07623271,-0.07427044,-0.0027758225,-0.05886491,0.051951006,-0.0610973,-0.023608048,0.038578194,0.020928472,-0.01931567,0.06747712,0.052556384,-0.0025909527,0.021085989,-0.01884955,-0.037675902,-0.047167413,0.026461795,0.012496385,-0.06410526,-0.015154307,0.043431338,0.028468622,-0.025630232,-0.006278299,0.13761984,0.0026719323,-0.06913674,0.045916777,0.014939275,0.06632752,0.062135775,-0.06765962,0.028151894,-0.023893522,-0.037628915,-0.040688705,-0.06904736,-0.012800127,-0.01038139,-0.097321786,0.011018513,0.013452503,0.023156967,-0.077213384,0.012582823,-0.018256275,0.03413142,0.08879479,0.024905806,-0.048428938,-0.067143634,0.097361855,0.0034536512
ALDOA,-0.045073796,-0.009626171,-0.03323573,-0.054184817,-0.033588056,-0.043627616,-0.0068612583,0.010633658,-0.059319127,-0.0939969,-0.0042760815,0.06544108,0.0024791835,-0.062696375,0.02067213,-0.008474793,0.035313834,-0.0042492943,-0.07706353,0.012737332,-0.038066924,-0.053516746,-0.032142513,-0.0831664,-0.081072204,-0.037930626,0.0589524,0.05263039,-0.036109358,0.031689864,-0.04791146,-0.09387071,-0.03331049,0.006180538,-0.039203487,0.028343882,0.07175904,-0.015448975,-0.0582052,-0.006543866,0.015149686,-0.02444084,-0.0015947345,0.028951367,-0.047468632,-0.035099093,-0.04970216,0.032723688,-0.056247067,-0.00047032235,-0.0034368897,0.021422824,0.023879806,-0.079912275,-0.04947932,-0.009928629
ALDOC,-0.004090702,0.0054937056,-0.009878416,-0.0768615,-0.032853216,-0.020471947,0.03937769,-0.056620732,0.03463028,-0.058046803,0.0038809024,-0.01831937,0.046134938,-0.01998572,-0.051265463,0.023977319,-0.08346687,0.03164305,-0.04030555,-0.11840445,-0.027936727,-0.029204661,0.01516441,0.060427256,0.024743125,-0.034256298,-0.04997682,0.073158726,-0.04125141,-0.024347689,-0.07846879,-0.06072663,0.054145657,-0.025819661,0.03779352,-0.063787304,-0.071994446,-0.03362963,0.03167566,-0.1304845,-0.04642735,-0.06531107,-0.036594927,0.0041426234,-0.065344565,0.0074521475,0.049411353,0.03461051,0.06769619,0.04074791,-0.02129291,-0.038195793,-0.045376137,0.030189188,-0.08185426,0.086123414
ALG1,0.015599138,-0.092243694,0.06933175,0.043497697,-0.010541558,0.00065339246,0.050819844,-0.00022988247,0.0068683717,0.062104445,-0.020477425,-0.04721691,-0.024685027,0.025367115,0.023746993,-0.007006441,-0.0018011827,0.015429935,-0.028346784,-0.028070662,-0.0014970832,0.02461131,0.053351007,-0.030727264,-0.027655074,-0.03877845,-0.012230023,0.016745102,-0.00925438,-0.05355015,-0.05467809,0.02640703,0.0007950974,-0.09430966,0.012684277,0.029448412,0.049024366,-0.009627272,-0.014774953,-0.03970755,0.09110347,-0.011779805,0.0032305073,-0.020084394,0.06193241,0.031877395,-0.07647888,-0.075562015,-0.020437742,-0.10995768,-0.045568462,-0.022999361,-0.05562238,-0.061878033,-0.006194056,-0.07802058
ALG11,-0.06680256,0.035990752,0.031243717,0.0017061708,-0.022632543,0.0015649573,0.058861956,0.07426206,0.015180905,0.081751995,-0.07124777,-0.06608014,-0.009688554,0.024493497,-0.028566098,0.04764446,0.042907324,0.0064219274,0.008938093,0.017926607,-0.07811878,0.024712069,-0.10012067,-0.056254502,-0.018795287,-0.037683204,-0.06873649,-0.024399057,-0.046774235,-0.0094844075,-0.016042331,-0.09882665,0.028593067,-0.045877486,-0.089814484,-0.021737741,-0.007007273,-0.055994626,0.013232613,-0.11508555,0.010006395,-0.013444793,0.01912896,-0.010341361,-0.12755154,-0.026419757,-0.034761883,-0.009005194,-0.04097481,0.067122795,0.01950279,-0.016670244,-0.02377665,-0.0017007379,-0.0548069,0.013196892
ALG12,0.07079236,0.107421,0.020826083,0.07058318,0.023415642,-0.039199598,0.026017828,0.083246954,0.09924805,-0.10772478,0.036751006,-0.0400508,0.07254853,-0.035055637,-0.032508217,-0.008944287,-0.007387889,0.055010222,0.07142813,-0.0052926647,0.07259692,0.006470652,-0.007136196,0.017824408,0.084473215,-0.037013907,0.048661567,-0.009297615,0.08317763,0.042177167,0.020823283,0.09890455,-0.044685498,0.0010257288,0.03051827,0.0057855737,-0.04858185,0.0025807596,0.010626689,0.064482436,0.07385127,0.0020223968,-0.012963062,0.010142199,0.07686644,-0.018572543,0.099571824,0.004096819,0.016094286,0.028063785,0.03529609,-0.063405104,0.003250741,0.024597147,-0.005624732,0.005051517
ALG2,0.06034397,-0.02302547,0.007386732,0.06511149,0.0054468485,0.056449957,-0.009843436,-0.076166384,-0.061257053,-0.07416918,0.018230056,-0.024368528,0.035669807,-0.021374175,0.06975764,0.005259711,0.00726373,-0.0055130934,0.052273907,-0.00032577245,0.011679512,0.030293072,0.017695252,-0.02861189,0.013945611,0.056938957,-0.0027981892,0.028172124,0.038559824,-0.07176683,0.017657883,0.014659899,-0.05660764,-0.061833218,-0.01642393,0.023442585,-0.014440792,-0.025826667,0.10503956,0.071095526,-0.024201062,0.040185396,0.014730646,0.015967675,0.042460788,0.0682545,0.015533459,0.009853652,-0.012790444,-0.112659656,-0.056971923,-0.09106045,0.011344643,-0.0035105876,-0.008590751,-0.08833536
ALG3,0.02553164,-0.018060818,0.03271012,0.019195616,-0.043810546,-0.038498387,0.118192054,0.022989335,0.07710977,-0.026145073,0.10570414,-0.00665903,0.024074828,-0.009563112,-0.058143444,0.035309367,-0.010179585,0.03981817,0.02068247,0.05352803,0.035894793,-0.04369252,0.0026582775,-0.0076564616,0.04637484,0.026183674,-0.00015487979,0.020162642,0.014289558,0.009617289,0.002770993,0.0325678,-0.05632763,0.015351001,-0.009508127,0.012881471,0.06611079,0.07257303,0.037531417,-0.016645458,0.07613353,-0.07540176,0.039220016,-0.036243226,0.04624213,-0.032158136,0.038916077,-0.026408084,-0.02229227,-0.03631135,-0.06703403,-0.047156196,0.005859541,0.008190706,-0.024492845,0.055243254
ALG5,-0.05668785,0.036263272,-0.01961592,0.0063156504,-0.002318788,-0.052447353,0.046920314,0.006670639,0.009629218,-0.054496158,-0.022813998,-0.06882955,-0.0639645,0.01934846,-0.02042364,0.02649645,-0.0056465357,0.0013895121,0.060595904,0.03145586,0.0028191537,0.040867224,-0.027463956,-0.01827796,-0.027840257,0.031783346,0.011072101,-0.08150662,0.009228293,-0.008685671,0.058079116,-0.03723425,0.03637468,0.047991652,-0.024839628,-0.035842355,0.013096269,-0.029623544,0.06139069,0.056866348,0.06636741,-0.015791865,0.020313416,0.079037674,-0.00759695,0.003950097,0.039160345,-0.02695746,0.0058153737,-0.07394612,-0.010623962,-0.0031377506,0.007296426,-0.00051166746,-0.02702267,0.0072568315
ALG6,0.00188235,-0.07224132,-0.019718038,0.038960956,-0.071223415,-0.06316105,0.01689493,-0.046154033,0.05779122,-0.06728761,0.032304335,-0.012484529,-0.053646233,-0.004233256,-0.06091246,0.049306042,0.057614855,-0.02371851,-0.025427163,-0.016734134,0.03671033,-0.005003127,-0.051209163,-0.040696215,-0.05468787,-0.011472385,-0.016836172,-0.029222628,0.02696084,0.08482357,0.012800614,-0.00056956644,0.026911613,-0.048233658,-0.039876763,0.005438076,0.08511909,0.064392276,-0.03499332,-0.03554983,0.11266382,-0.057747904,0.06344559,0.019056713,-0.012042565,0.021841735,0.09584163,0.0073255515,-0.0077296044,-0.04686254,-0.032682236,-0.039857183,0.03947275,-0.00025849493,-0.007936796,0.0037340727
ALG8,-0.023194542,-0.026800038,-0.020197414,0.021277107,-0.09613978,-0.008771928,0.059190217,-0.030239835,-0.035822645,-0.11338925,0.059840977,-0.0022211648,-0.027857536,-0.019351672,-0.030829862,-0.00046230352,0.027328635,0.030807765,-0.015045643,-0.037751865,0.074383914,-0.07371356,0.021255583,-0.0842132,0.069919154,-0.05196499,0.01726615,-0.047002032,0.023673426,-0.0014298963,-0.0038544333,0.052340824,-0.013005562,-0.08753336,-0.104670376,-0.035557687,0.07254325,-0.028516272,-0.0643489,-0.085719034,0.0972253,-0.060322195,0.022518542,-0.099323325,0.059119254,-0.024609132,0.0571477,0.015988939,0.027934857,0.013013547,-0.041638494,-0.009868816,-0.03316206,-0.054964118,-0.03480522,0.05078204
